video_id,title,published_at,channel_title,view_count
KpTYg8yWwto,두친자가 뽑은 두쫀쿠 맛집 리뷰 (두바이쫀득쿠키 맛집 리뷰),2026-01-02,ZIZIC,40010
g4QU4yd45qA,이안이 알려주는 두쫀쿠 먹는 법,2026-01-02,이안이아니안,415883
h7JpieV3_1o,두쫀쿠에 중독되어버린 외국인 근황…🧆 먹는 영상은 2탄으로 낋여올게요🫶🏻 #두쫀쿠만들기,2026-01-02,주리집 외국인,459168
8sc5oJs97wQ,두바이에서 온 두바이쫀득쿠키를 먹어봤다 ㄷㄷ,2026-01-02,띠미 ddimmi,942706
cdzppVs--es,두쫀쿠 테러 사건? #아려랑 #shprts #두바이쫀득쿠키 #sprunki #스프런키 #애니메이션 ,2026-01-02,아려랑,57046
cGmia-GWP5Y,품절 대란 두쫀쿠🤤 전국 각지에서 9종 모아다가 한 자리에서 끝장 냈습니다 + 택배 맛집부터 민경픽 1등 두쫀쿠까지 🌟,2026-01-02,민경장군,147679
limgeu1ATBQ,송파 두바이쫀득쿠키 맛집 #크럼블리 #두쫀쿠,2026-01-02,먹지도,35026
OSFzs-qs0m8,개큰탈락이라는 안성재식 두쫀쿠의 정체,2026-01-02,쩝숏갤,436804
6_kwq0MlWqg,랜덤 두쫀쿠,2026-01-02,뚜식이,592024
Ho8_F_tK8y0,"두쫀쿠, 비싸도 ‘품절 대란’ #shorts / KBS",2026-01-02,KBS News,31098
nCHTUbgQGYg,새해 첫 영상은 두쫀쿠🧆/카다이프 말고 대체면으로 만드는 두바이 쫀득 쿠키/재료 구입처/원트만에 성공! #두바이쫀득쿠키 #두바이약과,2026-01-02,빽꼬미 bbaekcommi,10165
WWB7F2Tz5Sg,두쫀쿠 개당 원가 분석요즘 10억이라고 소문난 두바이 쫀득 쿠키 개당 원가가 얼마일까요?? #디저트 #두바이쫀득쿠키,2026-01-02,디저트동민,34915
K5dQhLnfTus,#세븐일레븐 신상 #두쫀쿠 출시?!,2026-01-02,마델언니,24274
9q7arOGau0E,두바이 쫀득쿠키 만들기 | 실패 없는 두쫀쿠 레시피,2026-01-02,올댓스위츠,109077
GILoF-nbVVU,"[보넥도 / 성호,리우] 두쫀쿠에 진심인 남돌",2026-01-01,왈왈,28795
WpDLksMce5U,두쫀쿠 클래스! 11만원 과연 태울만한가🔥,2026-01-01,이쿼카 LEEQUOKKA,89178
VcCRQB8mVKM,"vlog | 일하느라 자취방 개판 된 직장인의 휴무일, 한달치 두쫀쿠 생김, 퇴근 후 일상 즐기는 브이로그",2026-01-01,이욜 eyol,33752
b15PUTMIBHA,두쫀쿠 만들기,2026-01-01,방씰룩쌜룩,387443
LpxgVoOfn5g,"걍말라 인간 보고서 [시즌15_19]옹심이, 두쫀쿠, 치즈케이크+딸기 251210",2026-01-01,멋지다 김소선,280728
rX0NQN5crkc,코르티스 제임스 두쫀쿠 솔직후기 개웃김ㅋㅋ,2026-01-01,ㅁㅁ,84407
da98jHrCTOE,두쫀쿠 가격은 문제가 없는 것 같아요,2026-01-01,WaRaEat와라잇,371521
EOKqafgBWTM,두쫀쿠 먹방,2026-01-01,아인이놀아주기,214564
WjIeIqsd8uU,두바이 쫀득쿠키 &quot;두쫀쿠” 혈당실험 [아빠곰약사 혈당실험실],2026-01-01,아빠곰약사 혈당TV,49996
uf3gagC4YKI,새해 첫 영상이 #두쫀쿠 라니 #mukbang #먹방,2026-01-01,Leeby리비,103288
hxC5i9ruX7c,두쫀쿠를 먹어본 와이프의 반응ㅋㅋㅋ,2026-01-01,쫑알부부,337845
u1Bf-2JXea4,두쫀쿠는 먹고 싶은데 피쵸 스프레드가 없을 때 보는 영상,2026-01-01,라밍,541066
Izs9LQ2Fdn4,결국.. 넘사벽 두쫀쿠 (두바이 쫀득 만들면서 새해인사 올립니다🙇‍♀️),2026-01-01,올드패션 Old-Fashioned bakery,164424
ZhYEs76Gau4,[요미드라마] 두바이쫀득쿠키의 저주 #두쫀쿠,2025-12-31,요미월드,214942
za4Cm0IfI5c,아이브 장원영이 두쫀쿠를 못 먹는 진짜 이유 #kpop #ive,2025-12-31,멍잇슈,392434
cRY_8ATdYl0,뭐가 더 광기일까요? #두쫀쿠,2025-12-31,객끼,899139
9ozbBDVQFQ0,꼭 사드세요! #두바이쫀득쿠키 #두바이초콜렛 #베이킹 #맛집 #두쫀쿠,2025-12-31,지스스,36768
KZ1EzCHb8YI,피스타치오 스프레드 만들기 (두쫀쿠를 위한..💖),2025-12-31,엠주니 MZuni,28991
UvGBQ7LPnd4,500원 두바이 쫀득쿠키로 부자되는 둥키의 두쫀쿠 뽑기...ㄷㄷ,2025-12-31,둥이키친 DUNGYIKITCHEN,1775726
GrO2O45gvOM,두바이 딸쫀쿠,2025-12-31,침착맨,6915478
-r3aA_UoOm0,올해 마지막 두쫀쿠 먹방 🧆 | #포카포장 #포장계 #두바이쫀득쿠키 #먹방 #추천 #shorts #하츠투하츠,2025-12-31,시루떡가게,13334
YH-qtbmT6oY,올해의 마무리는 삼촌이 만들어준 두쫀쿠🫰🏻 (미리 새해 복 많이 받으세요🙇🏻‍♀️🙇🏻‍♀️),2025-12-31,다나솔라,241551
PbY3E-Jd0GM,부산 경성대 부근 가장 유명한 두쫀쿠 맛집 웨이팅 성공했습니다 #메츠과자점,2025-12-31,부산맛집 따따쥬,22379
Yj_977Z9Rzk,두쫀쿠 먹고 뇌정지 온 페이커,2025-12-30,롤토리,1991575
86rtFybCo3U,5만원 쓰고 두쫀쿠 두 번 시키고 망한 날 [174cm 52kg 입짧은 먹방 VLOG],2025-12-30,새니 SENI,214036
b9FyzqhIa0U,두쫀쿠 맛있게 먹는 법,2025-12-30,박빼빼,76580
f42beC4UasE,두쫀쿠 안성재님에게 대결장을 날립니다,2025-12-30,나니까 NANNIKA,453198
OXcWexsT-T0,두쫀쿠 사건 뺨치는 우리 아빠 사건,2025-12-30,김켈리 Kellyfornia,1095807
4pTdqViens4,두쫀쿠 안성재 솊에게 항의합니다.,2025-12-30,박빼빼,71825
EcI8nIEijyc,두바이쫀득쿠키 드디어 만나다 #두쫀쿠,2025-12-30,박다희 PARKDAHEE,4609
TXrT3xgKzds,두바이 쫀득쿠키 솔직한 맛 평가,2025-12-30,주둥이방송,425332
eXhySkSRzwo,두바이 쫀득쿠키 찾으러 동네 편의점 다 뒤졌는데 이게 뭐야 ㅋㅋㅋ 품절대란 두쫀쿠 먹기 넘 힘들다;;,2025-12-30,토깽이네,69959
LC4Im7dLKBQ,역수출 각잡은 두쫀쿠 약과,2025-12-30,공간빵,402143
7YC0uPC4dWw,완전 난리난 두바이쫀득쿠키 만들기 🍪 실패없는 레시피,2025-12-30,오베르,258932
iMguiDapCSU,똥손도 만드는 두쫀쿠 1분 레시피🧆 #두바이 #두쫀쿠 #두바이쫀득쿠키 #두쫀쿠레시피,2025-12-29,bongma,43322
FsyHTuayTsg,틴트가너무많아요 6탄 #두쫀쿠메이크업 #두바이쫀득쿠키메이크업 #브라운메이크업 #그리너리메이크업,2025-12-29,잰히 Jenhee,153489
lZfi_YivMCg,두쫀쿠에 들어있는 카다이프는 몇 개 있을까??,2025-12-29,최도전,474671
qi1H0LUd1bE,두쫀쿠 레시피 2편 #두쫀쿠 #두바이쫀득쿠키 #두쫀쿠만들기,2025-12-29,아이러브침대,37451
4VLdKsA1A14,두쫀쿠 먹고 싶을 때 학년별 반응 차이,2025-12-29,김주댕,942048
oCNEDdr1uyI,두쫀쿠 제발 이렇게만 드셔주세요 !!!,2025-12-29,융덕 Yungduck,95920
1x5VIxBpbxs,두바이까지 늘어나는 두쫀쿠 만들기,2025-12-29,박막례 할머니 Korea_Grandma,53759
xSsPOVBvXB0,엔믹스 배이 두쫀쿠 먹고 터진 진심 한마디 ㅋㅋㅋ,2025-12-29,엔믹스쇼츠,1069695
aiQUAzfVZxY,두쫀쿠 쫀득함 비결 공개 🍪⭐️ | 다온이 잘 때 몰래 두쫀쿠 만들기 2탄 #두쫀쿠 #두바이쫀득쿠키 #홈베이킹 #쫀득쿠키 #두쫀쿠레시피 #쇼츠 #육아일상,2025-12-29,온포유 On For U,387380
sKgJNSzyStA,두쫀쿠 가격이 나름 합리적인 이유,2025-12-29,바삭노트,29973
xRIgA0nlGXU,거짓말 챌린지 두쫀쿠 vs 두쫀쿠,2025-12-29,쩌쩌의모험,2006037
wi9cmoCsGXU,[TXT 수빈] 최수빈 두쫀쿠 솔직 후기,2025-12-29,최쪼방,130477
Zxf8bupBQ5A,두바이 쫀득쿠키 만들기 막차탑승🫡 #두바이쫀득쿠키 #두쫀쿠 #두쫀쿠만들기 #딸기두바이,2025-12-29,Jooniverse,4537
ajBcE2SCdF4,요즘 논란이라는 안성재 두쫀쿠,2025-12-29,수닝유튜브,30248
EZWxNmKjCW4,#두바이쫀득쿠키 #두쫀쿠 후기,2025-12-29,릴피디 RPD,26397
JsePfyb2FSQ,화제의 두쫀쿠(두바이 쫀득쿠키) 먹어본 라이즈 멤버들 후기 (Feat.뉴스에 나온 성찬) ,2025-12-28,밤비모먼트 Bambi Moment,12936
O_qc8BZvBI4,자취생의 주말 베이킹 | 두쫀쿠 50개 대량생산🧆 Dubai Chewy Cookies,2025-12-28,효뎡 Dyeong,1588598
jDrbDby5NDo,두쫀쿠로 장모님 놀리는 사위#shorts,2025-12-28,얼미부부,551621
i2U3GMPN9V0,두쫀쿠 800개 돌린 아이돌,2025-12-28,셀럽톡톡,99981
GyQ_0VKasEs,[엔믹스] 두쫀쿠 먹은 배이 찐 반응 ㅋㅋㅋ,2025-12-28,딘도리,1918899
NnKC4sdOYGI,🤖한교동 인형계🤖 두쫀쿠 만들기🧆,2025-12-28,몰라그냥 문방구,70932
SaXS9cngigw,두쫀쿠보다 맛있는 이영자의 특별한 디저트 만들기,2025-12-28,이영자 TV,476277
nEQhe8hFG2I,이건 진짜 예상 못했다ㅋㅋㅋㅋ GPT가 정해준 사람 두쫀쿠 먹기!,2025-12-28,쩌쩌의모험,141385
uT9FtQoLDaA,멸치 이희태의 두쫀쿠 상대법,2025-12-28,이희태,187630
dgJFWcCYVk0,김재중 두쫀쿠 소신발언,2025-12-27,김재중사랑한다고.,319161
L6PFBdqBgaI,두쫀쿠 처음먹고 미쳐버린 맛 표현,2025-12-27,뽀구미,530611
jfVzH7M1e-8,안성재 두쫀쿠에 화나서 몰려온 어른이들,2025-12-27,굳뜨셀럽,9013369
vs0h7gJvIw8,"요즘 세상을 지배한 두쫀쿠, 두바이 디저트 모음.zip",2025-12-27,진영 Jinyeong,49001
k6r--GGWmlM,강릉에서 찾아온 초코 범벅과 두쫀쿠,2025-12-27,아누누,109450
95GZ-P7M7Mg,두쫀쿠 처음 먹어볼 때 특징ㅋㅋ,2025-12-27,슈뢰딩거의고양이,413584
-kx2OIH_WHA,두쫀쿠 왁스볼 뿌시기 #말랑이 #asmr,2025-12-27,젠젠선물가게,69062
XiiAkJzyQWA,두쫀쿠 맛집을 찾아다니는 첫 여정기!! #shorts #dubai #vlog #shortsvideo #두바이쫀득쿠키 #두쫀쿠,2025-12-27,주쾡이,23784
-FcgoR-Tp1s,#두바이쫀득쿠키 #두쫀쿠 #두바이쫀득쿠키만들기 #두쫀쿠레시피,2025-12-27,디영 JIYEONG,18633
IeZTnnaLZKs,두쫀쿠라면 25년 잘 보낸듯ㅋㅋㅋㅋ #몬트쿠키 #두바이쫀득쿠키,2025-12-26,몬트쿠키 | 두바이쫀득쿠키 원조🧆,184002
5o9zbAiHLXY,"안성재 두바이 초코 쫀득쿠키 논란, 이게 뭐죠? #두바이쫀득쿠키 #두쫀쿠 #안성재 #흑백요리사 #카다이프",2025-12-26,이마즈의 매거진,75717
TMKrqP4pwhg,안성재 두쫀쿠 참사,2025-12-26,셀럽톡톡,142614
PnldAJelWzE,두쫀쿠보다 말랑쫀득한 아기 볼살 1티어 왕만두😂 단이 #강단남매 #쌍둥이 #육아 #shorts,2025-12-26,엔조이커플enjoycouple,730112
tbD6toar_-c,두바이초코설빙에 두쫀쿠까지 올려 먹는 어른🔥,2025-12-26,오늘 뭐 먹지?,738540
j25EG1KbWpA,&#39;두쫀쿠&#39;가 뭐라고…안성재 향한 과몰입 악플 &#39;눈살&#39; [투데이 &#39;픽&#39;/iMBC연예뉴스],2025-12-26,iMBC연예,23781
PRwSY3kB2Ww,내가 만든 두쫀쿠 먹방🧆•Daily소현 #포카포장 #다이브로그 #포장계 #덕질 #두바이쫀득쿠키,2025-12-26,Daily소현,95885
FmBaPCOi6RM,🤎두바이쫀득쿠키🤎두쫀쿠🍫만들기 #dolls #kawaii #diy #clay #cute #paperdiy #인형계 #쫀득쿠키 #두쫀쿠 #dessert #두바이쫀득쿠키,2025-12-26,Seol Malong Mini World,95076
TGKNT22fdGM,섹시 두바이 쫀득쫀득 쿠키 레시피 공개🤎,2025-12-26,뮤승,1181200
LYCbTh7J-OE,하도 핫해서 집에서 만들어봤더니...#두바이쫀득쿠키 #두쫀쿠만들기 #두바이쫀득쿠키레시피,2025-12-25,지지미의 집밥,74667
voBzIeYYfuQ,안성재의 두쫀쿠를 보고 전국의 딸들이 오열한 이유,2025-12-25,원룸맨,225405
pVaurxGr45U,두쫀쿠는 사드세요 #두쫀쿠 #두바이쫀득쿠키 #두쫀쿠만들기 Dubai chewy cookie,2025-12-25,좽좽,36604
hK4GbkxBhrg,고던램지 : 두바이쫀득쿠키 두쫀쿠 Dubai Chocolate Cookie ASMR,2025-12-25,던워리비햇님,89869
_PUkJd97evs,"두바이 스페셜! 두바이쫀득쿠키, 두바이수건케이크, 두바이초콜렛 두바이초코빙수 먹방~!! Dubai Chewy Cookies, Dubai Chocolate",2025-12-25,떵개떵,529861
9R51tmH0-_A,안성재 아빠가 만든 두바이딱딱강정(?)  #안성재 #안시영 #두쫀쿠,2025-12-25,셰프 안성재 Chef Sung Anh,5899837
EPaSmzf3L8M,두쫀쿠! 아이들과 크리스마스 간식 만들기! 딸 한테는 질 수 밖에 없는 안성재!,2025-12-25,쇼핑하츠,3323204
Y2wLCUTEv4s,두쫀쿠...진짜... 🐷 두바이 쫀득쿠키 맛집 비교,2025-12-24,잔잔한 잔이,44775
72Y_aGVf3Ms,[ENG]🎅산타성재표 두바이 쫀득 쿠키 최초 공개?! 미니 벨루가들과 함께한 크리스마스 레시피🎄| 안성재거덩요👨‍🍳,2025-12-24,셰프 안성재 Chef Sung Anh,4437329
BHTNFKQXFU0,"쿠키 한 개 1만 원…두쫀쿠, 비싸도 ‘품절 대란’인 이유 [경제콘서트] / KBS  2025.12.24.",2025-12-24,KBS News,171000
hL7zQVduIaU,두바이쫀득쿠키 광인의 편의점 털이 (두쫀쿠st CU GS 아미트24 편의점 디저트 리뷰),2025-12-24,ZIZIC,47733
e_EjurMAtKY,호주 워홀러의 두쫀쿠 먹방🥹💚❤️  #두바이쫀득쿠키 #호주워홀 #두쫀쿠,2025-12-24,콩빈Cong Been,67028
aBx6GstUMQg,두바이쫀득쿠키에 빠진 아이돌들,2025-12-23,초코쿠키,183664
jpWtHisErT8,회사 직원분들께 두쫀쿠 드리기 #연말선물,2025-12-23,김밍 KIMMING,422769
VT5IrkUEOUw,[종합 예고] 내는 두쫀쿠보다 선재귭니다🫶 &#39;반쪽&#39;(?) 이주빈 찾아 나선 안보현❤️‍🔥 #스프링피버 EP.0,2025-12-23,tvN DRAMA,30123
XfFQImhGT6s,두쫀쿠 만들기!! #cafe #카페사장 #브이로그 #두바이쫀득쿠키 #두쫀쿠,2025-12-23,chogina,51987
bE1C6C9Y3gA,두바이쫀득쿠키 150개 만들었음,2025-12-23,바니얌 baniyum,2174070
wDYJzP36Mv0,두쫀쿠 사건 #투어스 #tws,2025-12-22,또훈집,483091
iG4I2m2-r1k,두바이 쫀득쿠키 만들기 #두쫀쿠 #두쫀볼,2025-12-22,민수무강 Minsoo long life,454043
AADMolq1fXI,[TWS] 투어스 멤버별 두쫀쿠 후기,2025-12-21,보글햎,18209
ZXWi-RGdoJA,두쫀쿠 처음 먹는 아이돌 뽀뽀 상황극까지 | 251221 위버스 라이브 신유 두바이쫀득쿠키 먹방,2025-12-21,jjeonglog쩡이쩌렁,96406
v9vjVd4O6gI,떡복이+두쫀쿠 도파민 먹방 [174cm 52kg 입짧은 먹방 브이로그],2025-12-21,새니 SENI,160125
ccsqeJOSfLs,조승연 두바이쫀득쿠키 먹어봄 #WOODZ #우즈 #두바이쫀득쿠키 #두쫀쿠,2025-12-21,WOODZ,152530
audJJMKW0x4,"🔥SNS에서 핫한 두쫀쿠, 어떤 맛일까?",2025-12-21,굥아님의 리뷰세상,119628
znIapAKy4FI,(ENG) 두쫀쿠가 유행이래서 두바이 왔는데 이거 두바이에 안 팔잖아 민호야 | 두바이 2편 | 할명수 ep.267,2025-12-20,할명수,1060208
W8Y_VE14R6M,피스타치오 스프레드부터 만드는 두쫀쿠 레시피🤎 #두바이쫀득쿠키,2025-12-20,도른핀 dornphin,58353
3aCs4WvxTT8,[TWS/투어스] 아이돌이 두바이 쫀득 쿠키 처음 먹으면 생기는 일ㅋㅋㅋ,2025-12-20,말랑만두 MRMD,101399
CZ6pM0q-_Mw,두쫀쿠만들기🍫🤎 레시피는 댓글에👀✨️ #두바이쫀득쿠키 #두바이 #베이킹 #홈베이킹 #shortvideo #shorts #bakingrecipes,2025-12-19,빵희당_사부작 사부작,33040
y6Pr4Be1r-Y,연남동 두바이쫀득쿠키2편🔥,2025-12-19,츄베릅JMT,425254
ZJJO0zD9odg,인생 매출 찍은 두바이 쫀득쿠키 카페 레시피 대공개,2025-12-19,커픽처스 coffictures,450957
7bR1IrBDHRw,알고리즘 정령당해서 만들어본 두쫀쿠✨️ 나중에 만들 거라면 지금 저장하세요🍪  레시피는 댓글에 적어둘게요 #두바이쫀득쿠키 #두쫀쿠 #두바이쫀득쿠키레시피 #홈베이킹 #베이킹쇼츠,2025-12-19,도파민 충전소,178395
flroQkqsy2Q,치킨 한 마리 = 두쫀쿠 4개..  #두바이쫀득쿠키 #두쫀쿠 #두바이쫀득볼,2025-12-18,트렌드잇터,61668
3jQyJCXWMoY,251217 라이즈 성찬&amp;소희 두쫀쿠(두바이 초코 쫀득쿠키) 먹방 RIIZE SUNGCHAN&amp;SOHEE Dubai Chewy Cookies Mukbang ,2025-12-17,밤비모먼트 Bambi Moment,10425
QOpn6jIh7l0,제주도 두바이쫀득쿠키 투어🤎💚 #제주도 #두쫀쿠 #두바이쫀득쿠키,2025-12-17,가덕이,45801
p9MoUo2kjic,두쫀 1타 강사,2025-12-17,하츠온하츠,883443
EH6Sg9LPgMc,&quot;이게 얼마라고요?&quot; 찐 아랍인도 당황시킨 두바이 디저트 근황 [갓나온 맛도리 EP.157] / 스브스뉴스,2025-12-17,스브스뉴스 SUBUSUNEWS,203140
hQAPxV_zJts,살 안 찌는 두바이 쫀득 쿠키를 만들어 보자,2025-12-17,일주어터,91070
QbfKI5bZ8c8,인생 두쫀쿠를 여기서 찾을 줄이야🫢#asmr #mukbang #asmrmukbang #eatingshow #먹방 #飯テロ #dessert #두바이쫀득쿠키 #두바이 #두바이초콜릿,2025-12-16,홍지 HONGJI,37256
_BlpElCSbbg,두바이 쫀득쿠키 만들기..💭✨ | 재료 추천과 레시피 🎀 | 한 개에 84g 대왕 두쫀🤍 | 두쫀쿠 브이로그,2025-12-16,갠이Gaen,114301
Zj7FR-eaS04,두바이 쫀득 쿠키 두쫀쿠 당도 최고 존엄 1인자 인천 팔레트 디저트,2025-12-15,이사케 isake,47636
VREB8l-gN4Y,남편한테 두바이쫀득쿠키 먹여봄,2025-12-14,얼미부부,5175229
_zHwjkC5usw,"독서실다니는 노답 취준생 브이로그 | 10만원으로 두쫀쿠 만들기 | 컵누들 계란찜, 맥도날드",2025-12-14,도민이,157171
wZZDn-LBe1s,ADHD가 초집중해서 두쫀쿠 말아봄,2025-12-14,8년만에솔로,304086
OTfTjtQIo2A,두바이에서 두쫀쿠 만들기(한 번에 성공한 팁 공유🍯),2025-12-13,현지스로미,1018092
WLxcLIHoHBM,밤새고 두쫀쿠 2개 먹기 [174cm 52kg 입짧은 먹방 브이로그],2025-12-13,새니 SENI,187865
-C3hxW5UCJ8,두바이쫀득쿠키 만들기 | 레시피 | 재료 링크 |,2025-12-13,김식빵,356123
vsGeGCGlmp8,이 두바이쫀득쿠키는 살이 안찝니다,2025-12-12,유주얌 𝙔𝙐𝙅𝙐𝙔𝘼𝙈,148864
noepwl3I770,"월간빵로그 21) 유행하는 디저트는 다 만드는 브이로그 (두쫀쿠, 올리브치즈베이글, 오사카•고베 빵투어)",2025-12-11,진영 Jinyeong,59036
BbsZPRxHidg,#가성비두쫀쿠 만들기🖤🖤 #두바이쫀득쿠키 #두쫀쿠 #페니면,2025-12-11,이양사,20934
U6styo2SFX0,지금 난리난 두바이쫀득쿠키 30초만에 만드는 법 ㄷㄷ,2025-12-10,띠미 ddimmi,1888061
HpMMEiDN4D4,[CAFE VLOG] 두쫀쿠 때문에 두바이 갈것 같은 사장 브이로그/ 자영업자 브이로그 ,2025-12-10,하이예진,1009
J6XcRQtaRYY,SUB)먹방VLOG)식사일기+한입혜영8화😋알곤이찜+날치알비빔밥+SNS핫템🔥오지치즈포테이토피자+치즈바이트+까르보불닭 수육+박여사님표 김치3종+봄날엔신제품 피넛퐁🥜두쫀쿠🤎MUKBANG,2025-12-09,여수언니 정혜영 [Yeosu Unnie],231512
LgDeQUOFUFQ,CU 두쫀쿠 사러 갔다가 결제 거부 당했다...😂,2025-12-09,먹효정,425842
e1_w5tCSvNs,두쫀쿠 중독자 근황: 직접 만들러옴 #두바이쫀득쿠키,2025-12-09,묵자,1077192
FV4ezLCbsh0,50만원쓰고 알아낸 두쫀쿠 맛집,2025-12-08,빵튜브 뽀니 BreadTube,148948
Aj7U5FSbjb8,두바이 쫀득 쿠키의 정석 (두쫀쿠 맛집은 우리 집🏠🍪🇦🇪...식감 때깔 맛 다 잡은…) Dubai Chewy Cookie Recipe,2025-12-06,이브닝 YVESNING STUDIO,44799
5oTlWBrxlEw,"백수되고 물욕터짐.. 퇴사 했어요 | 겨울옷(무신사,에잇세컨즈) 사고 초량온당, 이재모, 엽떡, 두쫀쿠 나오는 일상",2025-11-28,도민이,262199
zrwFTUW3IdQ,#두바이쫀득쿠키 엄격 맛평가,2025-11-26,UPSub없섭,668366
MOKsQ6IGuyY,편의점 두바이 쫀득시리즈 2종 비교 #CU #GS #편의점신상 #편의점간식 #카다이프 #두쫀쿠,2025-11-23,고르륵,36151
ZwocDHFD5V4,생일에 두바이쫀득쿠키를 100개 만든 이유,2025-11-17,이상한 과자가게  weird sweets shop,5329508
v7AfjigoK-w,서울 두바이 쫀득쿠키 맛집 다 가봤다! 과연 1등은?,2025-11-14,띠미 ddimmi,2754960
UDx7HFT7ZxU,먹방브이로그) 하루종일! 두바이초코만 먹는 브이로그..ㅋㅋ 두바이땜에 파산할 것 같아요!,2025-11-10,가오니의 메뉴판GAONI,528151
YJn5UAv8HWU,두바이쫀득쿠키 6종 전격 비교 1탄! #asmr #mukbang #asmrmukbang #eatingshow #飯テロ #dessert #dubaichocolate #두바이초콜릿,2025-10-26,홍지 HONGJI,343718
VlgJrnfOEhI,재료비 만원으로 두바이 쫀득쿠키를 몇 개 만들 수 있을까?,2025-10-25,이상한 과자가게  weird sweets shop,4990717
AcS7iER9qUo,요즘 난리난 ‘두바이 쫀득쿠키’… 그 원조가 누구냐고요?,2025-10-23,몬트쿠키 | 두바이쫀득쿠키 원조🧆,4737531
Az0GnXSPNQo,편의점 두바이 쫀득 다 먹어보기,2025-10-19,아누누,1991467
Wd4fURnzNU8,“사장님… 영상 사기 아니에요!?”😭,2025-10-06,몬트쿠키 | 두바이쫀득쿠키 원조🧆,1175583
